Subset,Cross-Validated MSE,Best_Subset,Best_MSE
"[1, 2, 3, 4, 6, 9]",229.1651745464539,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 6, 10]",303.84061947162024,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 7, 8]",221.3795953536017,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 7, 9]",223.28571148891416,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 7, 10]",298.64158671550615,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 8, 9]",221.81525755743078,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 8, 10]",297.0896234446922,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 4, 9, 10]",299.1290812178284,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 6, 7]",151.40036254908281,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 6, 8]",149.63743933997293,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 6, 9]",151.78072109763636,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 6, 10]",226.23269339889276,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 7, 8]",144.15766201973003,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 7, 9]",145.671375367177,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 7, 10]",220.92184393413035,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 8, 9]",144.74025678346794,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 8, 10]",219.6819840659253,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 5, 9, 10]",221.4894942810065,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 6, 7, 8]",152.0898764488474,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 6, 7, 9]",154.10813439360172,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 6, 7, 10]",228.97944880706126,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 6, 8, 9]",152.05194379230062,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 6, 8, 10]",226.62652597115812,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 6, 9, 10]",228.95234666005814,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 7, 8, 9]",146.3590834917216,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 7, 8, 10]",221.6893088301873,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 7, 9, 10]",223.4364779213825,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 3, 8, 9, 10]",221.88489652155263,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 6, 7]",151.2964458258556,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 6, 8]",149.62858195912494,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 6, 9]",152.07881129337719,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 6, 10]",226.3569540203901,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 7, 8]",143.91153277510622,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 7, 9]",145.72884440629392,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 7, 10]",220.71475159048288,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 8, 9]",144.89505000385626,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 8, 10]",219.67243180992259,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 5, 9, 10]",221.85938929972454,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 6, 7, 8]",151.84938202472716,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 6, 7, 9]",154.19348458253768,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 6, 7, 10]",228.84896801858463,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 6, 8, 9]",152.20550402846254,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 6, 8, 10]",226.7257171153502,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 6, 9, 10]",229.46766407336423,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 7, 8, 9]",146.27139671628888,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 7, 8, 10]",221.49105076653345,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 7, 9, 10]",223.62224730721218,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 4, 8, 9, 10]",222.25831411303943,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 6, 7, 8]",74.73823590802985,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 6, 7, 9]",76.62603983696881,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 6, 7, 10]",151.41912382295862,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 6, 8, 9]",75.22324560262192,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 6, 8, 10]",149.55213868416314,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 6, 9, 10]",152.04365325073013,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 7, 8, 9]",69.09985660994143,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 7, 8, 10]",144.1538460839551,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 7, 9, 10]",145.99152491736498,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 5, 8, 9, 10]",144.98507321625112,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 7, 8, 9]",77.15620024883526,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 7, 8, 10]",151.90454983792645,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 7, 9, 10]",154.27834230982373,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 6, 8, 9, 10]",152.10069281730335,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 2, 7, 8, 9, 10]",146.48393921337694,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 6, 7]",151.71933496969504,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 6, 8]",149.66905404723894,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 6, 9]",152.18324912718572,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 6, 10]",226.2733526053108,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 7, 8]",144.15050138728992,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 7, 9]",146.05056266132559,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 7, 10]",220.91694781043617,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 8, 9]",144.83168033288752,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 8, 10]",219.48131878071712,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 5, 9, 10]",221.5765006031873,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 6, 7, 8]",152.09021682895772,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 6, 7, 9]",154.4837426748715,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 6, 7, 10]",229.05692880009428,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 6, 8, 9]",152.13701101269012,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 6, 8, 10]",226.57489655950639,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 6, 9, 10]",229.21955072868136,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 7, 8, 9]",146.39487007842757,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 7, 8, 10]",221.5621462592228,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 7, 9, 10]",223.62358059901308,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 4, 8, 9, 10]",221.90402344624107,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 6, 7, 8]",74.89185888164992,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 6, 7, 9]",76.9230581808287,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 6, 7, 10]",151.5178143929617,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 6, 8, 9]",75.1325184506093,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 6, 8, 10]",149.2986273049411,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 6, 9, 10]",151.67715267645198,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 7, 8, 9]",69.16682128680154,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 7, 8, 10]",144.26075474652208,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 7, 9, 10]",146.01328926283682,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 5, 8, 9, 10]",144.63283938543915,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 7, 8, 9]",77.20993112977548,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 7, 8, 10]",151.99591325915384,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 7, 9, 10]",154.2741524729859,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 6, 8, 9, 10]",151.7573160988687,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 3, 7, 8, 9, 10]",146.50989572706476,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 6, 7, 8]",74.70272399458528,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 6, 7, 9]",77.02245827674281,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 6, 7, 10]",151.39563644536267,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 6, 8, 9]",75.28117320709325,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 6, 8, 10]",149.50344562159606,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 6, 9, 10]",152.16733144894977,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 7, 8, 9]",69.11547721948668,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 7, 8, 10]",144.07051441592037,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 7, 9, 10]",146.07959779157798,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 5, 8, 9, 10]",145.01416481801948,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 7, 8, 9]",77.18662408622916,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 7, 8, 10]",151.82930782581437,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 7, 9, 10]",154.40511418395576,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 6, 8, 9, 10]",152.21027060994123,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 4, 7, 8, 9, 10]",146.54738613714943,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 6, 7, 8, 9]",0.03458131975846036,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 6, 7, 8, 10]",74.65174667334527,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 6, 7, 9, 10]",76.921823992318,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 6, 8, 9, 10]",75.0407312553906,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 5, 7, 8, 9, 10]",69.26761542267998,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[1, 6, 7, 8, 9, 10]",77.16281210068543,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 6, 7]",151.11066274160373,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 6, 8]",149.74844764450597,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 6, 9]",151.59455688839836,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 6, 10]",226.05816101050732,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 7, 8]",144.21585167645833,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 7, 9]",145.42646100413512,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 7, 10]",220.63909384608274,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 8, 9]",144.92778364545435,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 8, 10]",219.81334289203565,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 5, 9, 10]",221.4425061092755,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 7, 8]",152.23147833966996,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 7, 9]",153.989605290832,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 7, 10]",228.83878480030404,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 8, 9]",152.30913842661712,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 8, 10]",226.9565394843109,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 6, 9, 10]",229.12742464921652,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 7, 8, 9]",146.58230522612737,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 7, 8, 10]",221.9300823819226,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 7, 9, 10]",223.5276888316511,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 4, 8, 9, 10]",222.37359536168347,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 7, 8]",74.91781850518649,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 7, 9]",76.22710933732473,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 7, 10]",151.30231008870703,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 8, 9]",75.1818789591423,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 8, 10]",149.59316060854624,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 6, 9, 10]",151.67956364394493,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 7, 8, 9]",69.20676785133624,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 7, 8, 10]",144.38518302628978,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 7, 9, 10]",145.82304847528854,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 5, 8, 9, 10]",144.97142605352047,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 6, 7, 8, 9]",77.37602939349522,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 6, 7, 8, 10]",152.13454568033745,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 6, 7, 9, 10]",154.1212037296324,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 6, 8, 9, 10]",152.10469370670245,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 3, 7, 8, 9, 10]",146.68826107577257,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 7, 8]",74.72827694690118,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 7, 9]",76.35731083704651,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 7, 10]",151.02232057101241,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 8, 9]",75.33505707087409,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 8, 10]",149.5884522258791,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 6, 9, 10]",151.90717945876813,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 7, 8, 9]",69.15689357838629,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 7, 8, 10]",144.12964704163915,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 7, 9, 10]",145.8022719415716,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 5, 8, 9, 10]",145.18564220571318,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 6, 7, 8, 9]",77.34341840616564,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 6, 7, 8, 10]",152.03536105673965,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 6, 7, 9, 10]",154.26332268129212,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 6, 8, 9, 10]",152.5030141954775,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 4, 7, 8, 9, 10]",146.8598718895921,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 5, 6, 7, 8, 9]",0.03448997776208278,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 5, 6, 7, 8, 10]",74.66867882667131,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 5, 6, 7, 9, 10]",76.7116182822551,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 5, 6, 8, 9, 10]",75.23141004058292,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 5, 7, 8, 9, 10]",69.310477786429,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[2, 6, 7, 8, 9, 10]",77.29733163178551,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 6, 7, 8]",74.89113166582084,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 6, 7, 9]",76.59451804959396,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 6, 7, 10]",151.1738364755205,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 6, 8, 9]",75.21778098204626,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 6, 8, 10]",149.52537187798984,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 6, 9, 10]",151.62383375696655,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 7, 8, 9]",69.22261144919933,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 7, 8, 10]",144.30605271090198,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 7, 9, 10]",145.76721280348565,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 5, 8, 9, 10]",144.9440788053283,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
"[3, 4, 6, 7, 8, 9]",77.39735429504182,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",1.0046714138801068e-27
